"","Name","Link"
"179","B&B Lunchroom Leidsestraat","http://www.tripadvisor.com/Restaurant_Review-g188590-d1649973-Reviews-B_B_Lunchroom_Leidsestraat-Amsterdam_North_Holland_Province.html"
"180","Cafe Restaurant In de Buurt","http://www.tripadvisor.com/Restaurant_Review-g188590-d3331419-Reviews-Cafe_Restaurant_In_de_Buurt-Amsterdam_North_Holland_Province.html"
"181","Cafe Restaurant In de Buurt","http://www.tripadvisor.com/Restaurant_Review-g188590-d3331419-Reviews-Cafe_Restaurant_In_de_Buurt-Amsterdam_North_Holland_Province.html"
"182","DopHert","http://www.tripadvisor.com/Restaurant_Review-g188590-d6352412-Reviews-DopHert-Amsterdam_North_Holland_Province.html"
"183","Thijs Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d3502063-Reviews-Thijs_Restaurant-Amsterdam_North_Holland_Province.html"
"184","La Luna Steakhouse Grill","http://www.tripadvisor.com/Restaurant_Review-g188590-d3813787-Reviews-La_Luna_Steakhouse_Grill-Amsterdam_North_Holland_Province.html"
"185","Kessens","http://www.tripadvisor.com/Restaurant_Review-g188590-d7379042-Reviews-Kessens-Amsterdam_North_Holland_Province.html"
"186","Na Siam","http://www.tripadvisor.com/Restaurant_Review-g188590-d1911260-Reviews-Na_Siam-Amsterdam_North_Holland_Province.html"
"187","Dragon I","http://www.tripadvisor.com/Restaurant_Review-g188590-d1956027-Reviews-Dragon_I-Amsterdam_North_Holland_Province.html"
"188","Cantinetta Wine & Pasta","http://www.tripadvisor.com/Restaurant_Review-g188590-d3678820-Reviews-Cantinetta_Wine_Pasta-Amsterdam_North_Holland_Province.html"
"189","Moeders","http://www.tripadvisor.com/Restaurant_Review-g188590-d804416-Reviews-Moeders-Amsterdam_North_Holland_Province.html"
"190","Hendriks Bar and Grill","http://www.tripadvisor.com/Restaurant_Review-g188590-d7928527-Reviews-Hendriks_Bar_and_Grill-Amsterdam_North_Holland_Province.html"
"191","La Olivia Pintxos y Vinos","http://www.tripadvisor.com/Restaurant_Review-g188590-d7259833-Reviews-La_Olivia_Pintxos_y_Vinos-Amsterdam_North_Holland_Province.html"
"192","Pianeta Terra","http://www.tripadvisor.com/Restaurant_Review-g188590-d1101252-Reviews-Pianeta_Terra-Amsterdam_North_Holland_Province.html"
"193","EN Japanese kitchen & sake bar","http://www.tripadvisor.com/Restaurant_Review-g188590-d7655576-Reviews-EN_Japanese_kitchen_sake_bar-Amsterdam_North_Holland_Province.html"
"194","Soup En Zo","http://www.tripadvisor.com/Restaurant_Review-g188590-d2321581-Reviews-Soup_En_Zo-Amsterdam_North_Holland_Province.html"
"195","Villa Maria Restaurant-Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d4588301-Reviews-Villa_Maria_Restaurant_Amsterdam-Amsterdam_North_Holland_Province.html"
"196","De Hummus House","http://www.tripadvisor.com/Restaurant_Review-g188590-d8289374-Reviews-De_Hummus_House-Amsterdam_North_Holland_Province.html"
"197","Cafe T Smalle","http://www.tripadvisor.com/Restaurant_Review-g188590-d2659631-Reviews-Cafe_T_Smalle-Amsterdam_North_Holland_Province.html"
"198","Oresti's Taverna","http://www.tripadvisor.com/Restaurant_Review-g188590-d2297611-Reviews-Oresti_s_Taverna-Amsterdam_North_Holland_Province.html"
"199","In de Olofspoort","http://www.tripadvisor.com/Restaurant_Review-g188590-d3588877-Reviews-In_de_Olofspoort-Amsterdam_North_Holland_Province.html"
"200","Bak restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d4366682-Reviews-Bak_restaurant-Amsterdam_North_Holland_Province.html"
"201","De Pizzabakkers Overtoom","http://www.tripadvisor.com/Restaurant_Review-g188590-d4197522-Reviews-De_Pizzabakkers_Overtoom-Amsterdam_North_Holland_Province.html"
"202","Moes","http://www.tripadvisor.com/Restaurant_Review-g188590-d3163242-Reviews-Moes-Amsterdam_North_Holland_Province.html"
"203","Back to Black","http://www.tripadvisor.com/Restaurant_Review-g188590-d7095266-Reviews-Back_to_Black-Amsterdam_North_Holland_Province.html"
"204","Harmsen","http://www.tripadvisor.com/Restaurant_Review-g188590-d1504781-Reviews-Harmsen-Amsterdam_North_Holland_Province.html"
"205","Delirium Cafe Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7303937-Reviews-Delirium_Cafe_Amsterdam-Amsterdam_North_Holland_Province.html"
"206","Hasta La Pasta","http://www.tripadvisor.com/Restaurant_Review-g188590-d4360209-Reviews-Hasta_La_Pasta-Amsterdam_North_Holland_Province.html"
"207","The Taste of Vietnam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7177160-Reviews-The_Taste_of_Vietnam-Amsterdam_North_Holland_Province.html"
"208","Roberto's","http://www.tripadvisor.com/Restaurant_Review-g188590-d1111393-Reviews-Roberto_s-Amsterdam_North_Holland_Province.html"
"209","Restaurant Haesje Claes","http://www.tripadvisor.com/Restaurant_Review-g188590-d697000-Reviews-Restaurant_Haesje_Claes-Amsterdam_North_Holland_Province.html"
"210","Il Primo Ristorante","http://www.tripadvisor.com/Restaurant_Review-g188590-d3648216-Reviews-Il_Primo_Ristorante-Amsterdam_North_Holland_Province.html"
"211","Blue Pepper","http://www.tripadvisor.com/Restaurant_Review-g188590-d697058-Reviews-Blue_Pepper-Amsterdam_North_Holland_Province.html"
"212","Restaurant Szmulewicz","http://www.tripadvisor.com/Restaurant_Review-g188590-d1032226-Reviews-Restaurant_Szmulewicz-Amsterdam_North_Holland_Province.html"
"213","Wok to Walk","http://www.tripadvisor.com/Restaurant_Review-g188590-d1028391-Reviews-Wok_to_Walk-Amsterdam_North_Holland_Province.html"
"214","Maoz Falafel","http://www.tripadvisor.com/Restaurant_Review-g188590-d808290-Reviews-Maoz_Falafel-Amsterdam_North_Holland_Province.html"
"215","L'Ozio","http://www.tripadvisor.com/Restaurant_Review-g188590-d2386044-Reviews-L_Ozio-Amsterdam_North_Holland_Province.html"
"216","Toos en Roos","http://www.tripadvisor.com/Restaurant_Review-g188590-d2542254-Reviews-Toos_en_Roos-Amsterdam_North_Holland_Province.html"
"217","Pind Punjabi Indian Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d6997215-Reviews-Pind_Punjabi_Indian_Restaurant-Amsterdam_North_Holland_Province.html"
"218","Azmarino","http://www.tripadvisor.com/Restaurant_Review-g188590-d2001814-Reviews-Azmarino-Amsterdam_North_Holland_Province.html"
"219","Le Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d1531839-Reviews-Le_Restaurant-Amsterdam_North_Holland_Province.html"
"220","De Eetkamer Van De Jordaan","http://www.tripadvisor.com/Restaurant_Review-g188590-d2229446-Reviews-De_Eetkamer_Van_De_Jordaan-Amsterdam_North_Holland_Province.html"
"221","Teds","http://www.tripadvisor.com/Restaurant_Review-g188590-d8094929-Reviews-Teds-Amsterdam_North_Holland_Province.html"
"222","Caffe il Momento","http://www.tripadvisor.com/Restaurant_Review-g188590-d3966817-Reviews-Caffe_il_Momento-Amsterdam_North_Holland_Province.html"
"223","D & A","http://www.tripadvisor.com/Restaurant_Review-g188590-d8092753-Reviews-D_A-Amsterdam_North_Holland_Province.html"
"224","Restaurant Elmar","http://www.tripadvisor.com/Restaurant_Review-g188590-d2386895-Reviews-Restaurant_Elmar-Amsterdam_North_Holland_Province.html"
"225","Mangia Pizza","http://www.tripadvisor.com/Restaurant_Review-g188590-d7688035-Reviews-Mangia_Pizza-Amsterdam_North_Holland_Province.html"
"226","Pasta Pasta","http://www.tripadvisor.com/Restaurant_Review-g188590-d4263555-Reviews-Pasta_Pasta-Amsterdam_North_Holland_Province.html"
"227","Bagels & Beans","http://www.tripadvisor.com/Restaurant_Review-g188590-d1906551-Reviews-Bagels_Beans-Amsterdam_North_Holland_Province.html"
"228","The Four Pillars","http://www.tripadvisor.com/Restaurant_Review-g188590-d4102932-Reviews-The_Four_Pillars-Amsterdam_North_Holland_Province.html"
"229","19IT","http://www.tripadvisor.com/Restaurant_Review-g188590-d7165942-Reviews-19IT-Amsterdam_North_Holland_Province.html"
"230","Molly Malone's Irish Pub","http://www.tripadvisor.com/Restaurant_Review-g188590-d1986862-Reviews-Molly_Malone_s_Irish_Pub-Amsterdam_North_Holland_Province.html"
"231","Vlaamse Friet Snackland","http://www.tripadvisor.com/Restaurant_Review-g188590-d3651482-Reviews-Vlaamse_Friet_Snackland-Amsterdam_North_Holland_Province.html"
"232","Maharaja Indian Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d6695097-Reviews-Maharaja_Indian_Restaurant-Amsterdam_North_Holland_Province.html"
"233","Elkaar","http://www.tripadvisor.com/Restaurant_Review-g188590-d1006534-Reviews-Elkaar-Amsterdam_North_Holland_Province.html"
"234","Cafe Batavia 1920","http://www.tripadvisor.com/Restaurant_Review-g188590-d4598357-Reviews-Cafe_Batavia_1920-Amsterdam_North_Holland_Province.html"
"235","de Luwte","http://www.tripadvisor.com/Restaurant_Review-g188590-d808295-Reviews-De_Luwte-Amsterdam_North_Holland_Province.html"
"236","Surya","http://www.tripadvisor.com/Restaurant_Review-g188590-d2524259-Reviews-Surya-Amsterdam_North_Holland_Province.html"
"237","Japanse Restaurant Genki","http://www.tripadvisor.com/Restaurant_Review-g188590-d1948609-Reviews-Japanse_Restaurant_Genki-Amsterdam_North_Holland_Province.html"
"238","Il Sogno Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d2694615-Reviews-Il_Sogno_Amsterdam-Amsterdam_North_Holland_Province.html"
"239","Ivo's Kitchen","http://www.tripadvisor.com/Restaurant_Review-g188590-d5849035-Reviews-Ivo_s_Kitchen-Amsterdam_North_Holland_Province.html"
"240","Geisha Restaurant & Lounge","http://www.tripadvisor.com/Restaurant_Review-g188590-d1579833-Reviews-Geisha_Restaurant_Lounge-Amsterdam_North_Holland_Province.html"
"241","Snow Lion Tibetan Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d2163236-Reviews-Snow_Lion_Tibetan_Restaurant-Amsterdam_North_Holland_Province.html"
"242","De Pizzabakkers","http://www.tripadvisor.com/Restaurant_Review-g188590-d1432041-Reviews-De_Pizzabakkers-Amsterdam_North_Holland_Province.html"
"243","Serre Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d2062908-Reviews-Serre_Restaurant-Amsterdam_North_Holland_Province.html"
"244","Thai Tiger","http://www.tripadvisor.com/Restaurant_Review-g188590-d3209267-Reviews-Thai_Tiger-Amsterdam_North_Holland_Province.html"
"245","CAU","http://www.tripadvisor.com/Restaurant_Review-g188590-d1845400-Reviews-CAU-Amsterdam_North_Holland_Province.html"
"246","Vlaamse Friet Snackland","http://www.tripadvisor.com/Restaurant_Review-g188590-d3651482-Reviews-Vlaamse_Friet_Snackland-Amsterdam_North_Holland_Province.html"
"247","Semhar","http://www.tripadvisor.com/Restaurant_Review-g188590-d788259-Reviews-Semhar-Amsterdam_North_Holland_Province.html"
"248","L'Express","http://www.tripadvisor.com/Restaurant_Review-g188590-d2044595-Reviews-L_Express-Amsterdam_North_Holland_Province.html"
"249","Fan's Kitchen","http://www.tripadvisor.com/Restaurant_Review-g188590-d3806216-Reviews-Fan_s_Kitchen-Amsterdam_North_Holland_Province.html"
"250","Koh-i-Noor","http://www.tripadvisor.com/Restaurant_Review-g188590-d1948243-Reviews-Koh_i_Noor-Amsterdam_North_Holland_Province.html"
"251","Bagels & Beans, Bos en Lommerweg Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d4763816-Reviews-Bagels_Beans_Bos_en_Lommerweg_Amsterdam-Amsterdam_North_Holland_Province.html"
"252","Tony's NY City Bagels","http://www.tripadvisor.com/Restaurant_Review-g188590-d2403072-Reviews-Tony_s_NY_City_Bagels-Amsterdam_North_Holland_Province.html"
"253","Cafe de Engelbewaarder","http://www.tripadvisor.com/Restaurant_Review-g188590-d2179529-Reviews-Cafe_de_Engelbewaarder-Amsterdam_North_Holland_Province.html"
"254","Ree7","http://www.tripadvisor.com/Restaurant_Review-g188590-d6872248-Reviews-Ree7-Amsterdam_North_Holland_Province.html"
"255","Nooch","http://www.tripadvisor.com/Restaurant_Review-g188590-d2355557-Reviews-Nooch-Amsterdam_North_Holland_Province.html"
"256","Little Collins","http://www.tripadvisor.com/Restaurant_Review-g188590-d3175544-Reviews-Little_Collins-Amsterdam_North_Holland_Province.html"
"257","Dik & Cunningham","http://www.tripadvisor.com/Restaurant_Review-g188590-d5426884-Reviews-Dik_Cunningham-Amsterdam_North_Holland_Province.html"
"258","Getto","http://www.tripadvisor.com/Restaurant_Review-g188590-d758303-Reviews-Getto-Amsterdam_North_Holland_Province.html"
"259","Pancakes! Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d1595049-Reviews-Pancakes_Amsterdam-Amsterdam_North_Holland_Province.html"
"260","Bistrot Neuf","http://www.tripadvisor.com/Restaurant_Review-g188590-d2054448-Reviews-Bistrot_Neuf-Amsterdam_North_Holland_Province.html"
"261","La Place","http://www.tripadvisor.com/Restaurant_Review-g188590-d948926-Reviews-La_Place-Amsterdam_North_Holland_Province.html"
"262","Cafe Bosco","http://www.tripadvisor.com/Restaurant_Review-g188590-d3690621-Reviews-Cafe_Bosco-Amsterdam_North_Holland_Province.html"
"263","Vasso","http://www.tripadvisor.com/Restaurant_Review-g188590-d805147-Reviews-Vasso-Amsterdam_North_Holland_Province.html"
"264","De Hummus House","http://www.tripadvisor.com/Restaurant_Review-g188590-d8289374-Reviews-De_Hummus_House-Amsterdam_North_Holland_Province.html"
"265","Il Sogno Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d2694615-Reviews-Il_Sogno_Amsterdam-Amsterdam_North_Holland_Province.html"
"266","De Nachtwacht","http://www.tripadvisor.com/Restaurant_Review-g188590-d2066520-Reviews-De_Nachtwacht-Amsterdam_North_Holland_Province.html"
"267","Casa Foodstore","http://www.tripadvisor.com/Restaurant_Review-g188590-d6634996-Reviews-Casa_Foodstore-Amsterdam_North_Holland_Province.html"
"268","Sapori Del Mondo","http://www.tripadvisor.com/Restaurant_Review-g188590-d2399447-Reviews-Sapori_Del_Mondo-Amsterdam_North_Holland_Province.html"
"269","Haringhandel Jonk","http://www.tripadvisor.com/Restaurant_Review-g188590-d3842495-Reviews-Haringhandel_Jonk-Amsterdam_North_Holland_Province.html"
"270","Orontes","http://www.tripadvisor.com/Restaurant_Review-g188590-d2086649-Reviews-Orontes-Amsterdam_North_Holland_Province.html"
"271","Ibericus Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d4311801-Reviews-Ibericus_Amsterdam-Amsterdam_North_Holland_Province.html"
"272","Memories of India","http://www.tripadvisor.com/Restaurant_Review-g188590-d808731-Reviews-Memories_of_India-Amsterdam_North_Holland_Province.html"
"273","Ali Ocakbasi","http://www.tripadvisor.com/Restaurant_Review-g188590-d7710013-Reviews-Ali_Ocakbasi-Amsterdam_North_Holland_Province.html"
"274","Cafe Modern","http://www.tripadvisor.com/Restaurant_Review-g188590-d3492152-Reviews-Cafe_Modern-Amsterdam_North_Holland_Province.html"
"275","Orontes West","http://www.tripadvisor.com/Restaurant_Review-g188590-d4010938-Reviews-Orontes_West-Amsterdam_North_Holland_Province.html"
"276","Pompa","http://www.tripadvisor.com/Restaurant_Review-g188590-d1895630-Reviews-Pompa-Amsterdam_North_Holland_Province.html"
"277","Pasta Factory","http://www.tripadvisor.com/Restaurant_Review-g188590-d3726294-Reviews-Pasta_Factory-Amsterdam_North_Holland_Province.html"
"278","Cucina Casalinga","http://www.tripadvisor.com/Restaurant_Review-g188590-d1117099-Reviews-Cucina_Casalinga-Amsterdam_North_Holland_Province.html"
"279","Libero","http://www.tripadvisor.com/Restaurant_Review-g188590-d2436334-Reviews-Libero-Amsterdam_North_Holland_Province.html"
"280","Hap-Hmm","http://www.tripadvisor.com/Restaurant_Review-g188590-d2076109-Reviews-Hap_Hmm-Amsterdam_North_Holland_Province.html"
"281","Shiva Indian Restaurant","http://www.tripadvisor.com/Restaurant_Review-g188590-d1086081-Reviews-Shiva_Indian_Restaurant-Amsterdam_North_Holland_Province.html"
"282","Trust","http://www.tripadvisor.com/Restaurant_Review-g188590-d7727306-Reviews-Trust-Amsterdam_North_Holland_Province.html"
"283","Geflipt Burgers","http://www.tripadvisor.com/Restaurant_Review-g188590-d7058097-Reviews-Geflipt_Burgers-Amsterdam_North_Holland_Province.html"
"284","Op de Tuin","http://www.tripadvisor.com/Restaurant_Review-g188590-d2462522-Reviews-Op_de_Tuin-Amsterdam_North_Holland_Province.html"
"285","Ramen-Ya Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d6969775-Reviews-Ramen_Ya_Amsterdam-Amsterdam_North_Holland_Province.html"
"286","Raan Phad Thai 2","http://www.tripadvisor.com/Restaurant_Review-g188590-d2091707-Reviews-Raan_Phad_Thai_2-Amsterdam_North_Holland_Province.html"
"287","Myrabelle","http://www.tripadvisor.com/Restaurant_Review-g188590-d2198130-Reviews-Myrabelle-Amsterdam_North_Holland_Province.html"
"288","Restaurant Portugalia","http://www.tripadvisor.com/Restaurant_Review-g188590-d1007479-Reviews-Restaurant_Portugalia-Amsterdam_North_Holland_Province.html"
"289","Staets Amsterdam","http://www.tripadvisor.com/Restaurant_Review-g188590-d7933661-Reviews-Staets_Amsterdam-Amsterdam_North_Holland_Province.html"
"290","5&33","http://www.tripadvisor.com/Restaurant_Review-g188590-d4975685-Reviews-5_33-Amsterdam_North_Holland_Province.html"
"291","Paloma Blanca","http://www.tripadvisor.com/Restaurant_Review-g188590-d753212-Reviews-Paloma_Blanca-Amsterdam_North_Holland_Province.html"
"292","De Bakkerswinkel Amsterdam West","http://www.tripadvisor.com/Restaurant_Review-g188590-d696912-Reviews-De_Bakkerswinkel_Amsterdam_West-Amsterdam_North_Holland_Province.html"
"293","Kade West","http://www.tripadvisor.com/Restaurant_Review-g188590-d6920779-Reviews-Kade_West-Amsterdam_North_Holland_Province.html"
"294","Sluizer Restaurants","http://www.tripadvisor.com/Restaurant_Review-g188590-d697020-Reviews-Sluizer_Restaurants-Amsterdam_North_Holland_Province.html"
"295","Pasta e Basta","http://www.tripadvisor.com/Restaurant_Review-g188590-d696983-Reviews-Pasta_e_Basta-Amsterdam_North_Holland_Province.html"
"296","Brasserie Klokspijs","http://www.tripadvisor.com/Restaurant_Review-g188590-d1014752-Reviews-Brasserie_Klokspijs-Amsterdam_North_Holland_Province.html"
"297","Levant","http://www.tripadvisor.com/Restaurant_Review-g188590-d1894085-Reviews-Levant-Amsterdam_North_Holland_Province.html"
"298","SkyLounge","http://www.tripadvisor.com/Restaurant_Review-g188590-d4259991-Reviews-SkyLounge-Amsterdam_North_Holland_Province.html"
"299","Betawi","http://www.tripadvisor.com/Restaurant_Review-g188590-d753199-Reviews-Betawi-Amsterdam_North_Holland_Province.html"
"300","United Pancakes","http://www.tripadvisor.com/Restaurant_Review-g188590-d7603754-Reviews-United_Pancakes-Amsterdam_North_Holland_Province.html"
"301","Petit Gateau","http://www.tripadvisor.com/Restaurant_Review-g188590-d6595402-Reviews-Petit_Gateau-Amsterdam_North_Holland_Province.html"
"302","Lunchroom Ton van Joep","http://www.tripadvisor.com/Restaurant_Review-g188590-d2162675-Reviews-Lunchroom_Ton_van_Joep-Amsterdam_North_Holland_Province.html"
"303","Burgerlijk Amsterdams","http://www.tripadvisor.com/Restaurant_Review-g188590-d6651068-Reviews-Burgerlijk_Amsterdams-Amsterdam_North_Holland_Province.html"
